created,min_temp,temp,max_temp,air_pressure,humidity,visibility,wind_direction_compass,wind_direction,wind_speed
2017-03-07T18:32,2.3466666666666667,7.3,8.013333333333334,1008.51,85.0,5.9067545534080965,W,280.5508881131128,3.3410914236140936
2017-03-07T21:32,2.591666666666667,6.633333333333333,7.68,1011.035,84.0,5.9067545534080965,NW,304.5939141176271,3.156751303250352
2017-03-08T00:32,0.4859999999999999,4.06,7.055,1025.3,78.0,16.630378589040006,W,279.89860316153334,3.166762541451258
2017-03-08T03:34,1.0166666666666666,5.973333333333334,7.695,1013.905,69.0,12.439851268591426,W,271.56629534468584,3.3110561545136403
2017-03-08T06:34,1.0166666666666666,5.973333333333334,7.528333333333332,1013.905,69.0,12.439851268591426,W,262.50388389910455,3.1443894878469734
2017-03-08T09:35,0.7116666666666666,4.753333333333333,6.798333333333333,1025.3,78.0,11.945861170762743,W,271.1073716579685,3.0607113747845913
2017-03-08T12:36,1.062,4.923333333333333,6.801666666666668,1025.3,77.0,11.515561620138392,W,267.84243385519875,2.941501141451258
2017-03-08T15:41,1.214,5.03,6.88,1025.5700000000004,77.0,12.577484987671996,W,259.01370362840856,2.8791571292054403
2017-03-08T18:46,0.9940000000000001,5.03,6.473333333333334,1025.5700000000004,76.0,12.605446691322674,WSW,243.7212348508313,2.91915712920544
2017-03-08T21:47,0.365,3.023333333333333,5.373333333333334,1025.095,73.0,12.605446691322674,SW,226.1654611053891,2.841485730175774
2017-03-09T00:47,0.235,4.973333333333334,6.8183333333333325,1016.885,89.0,5.5295822397200345,S,173.01853198676403,4.639299942067658
2017-03-09T03:47,-0.01833333333333324,4.876666666666666,6.88,1016.885,88.0,5.443211643999046,S,176.77201555724113,4.8217971587343245
2017-03-09T06:49,-0.14000000000000004,5.066666666666666,6.5683333333333325,1017.385,85.0,5.443211643999046,S,191.17367518407258,4.4883279522336235
2017-03-09T09:49,1.2666666666666666,5.556666666666668,7.1416666666666675,1016.885,89.0,5.524300584586017,S,178.45433710598567,4.887801975400992
2017-03-09T12:49,1.4883333333333333,5.6033333333333335,7.02,1016.885,87.0,4.6817212479121935,S,174.55353495550102,4.457976242067659
2017-03-09T15:52,1.27,4.886666666666667,6.343333333333334,1016.295,88.0,5.534242523661813,S,180.9937943089827,3.779642835736631
2017-03-09T18:53,1.64,5.22,6.5200000000000005,1016.295,86.0,5.981629782072695,SSW,196.03341079406658,3.5113095024032988
2017-03-09T21:58,1.492,4.553333333333334,6.186666666666667,1016.275,85.0,5.981629782072695,SSW,203.9178864168545,3.491632747982449
2017-03-10T00:59,1.0766666666666669,4.71,7.363333333333332,1017.225,85.0,8.210177563031893,W,281.09666754029405,3.230078292668152
2017-03-10T04:01,0.685,5.873333333333334,7.258333333333334,1015.235,77.0,7.168138073649883,NW,303.7967425921897,3.057984148182613
2017-03-10T07:00,0.622,5.536666666666666,7.091666666666668,1015.235,80.0,7.517348683687266,NW,321.28944946178774,3.02815841484928
2017-03-10T10:02,0.9966666666666668,5.213333333333334,7.113333333333334,1017.725,85.0,7.517348683687266,NNW,333.28623078394605,3.209323742668152
2017-03-10T13:02,0.8783333333333333,5.286666666666666,7.125,1017.725,84.0,6.22769277419868,NNW,330.8036468692472,3.1676107260014845
2017-03-10T16:03,1.0916666666666668,5.53,7.111666666666667,1018.45,84.0,6.321830509822637,NW,318.13760675539316,3.2643375711803078
2017-03-10T19:03,1.5433333333333332,6.196666666666666,7.1433333333333335,1018.45,81.0,7.095437644158117,NW,315.3784545500193,3.164337571180307
2017-03-10T22:03,1.7016666666666669,5.863333333333332,6.928333333333334,1019.725,79.0,7.095437644158117,NW,305.1191825431973,3.197409431515947
2017-03-11T01:05,1.22,4.803333333333334,6.341666666666666,1020.475,85.0,10.711196611787162,WNW,296.21486749023495,4.7865385176529065
2017-03-11T04:06,1.1900000000000002,4.933333333333334,6.053333333333334,1017.57,78.0,9.259052135528512,NW,311.50160072671935,5.272873350986241
2017-03-11T07:08,1.1900000000000002,4.933333333333334,6.22,1017.57,78.0,9.259052135528512,NW,320.4383182071004,5.106206684319575
2017-03-11T10:10,1.3183333333333334,5.303333333333334,6.133333333333333,1022.475,85.0,7.97094965402052,NW,305.26554680147905,5.14348885098624
2017-03-11T13:09,1.2233333333333334,5.323333333333333,6.044999999999999,1022.475,85.0,7.593777340332457,WNW,300.54771297478163,4.9495400176529065
2017-03-11T16:10,1.4383333333333332,4.97,6.09,1023.08,85.0,7.814985484768949,NW,315.87475859129705,4.958239382132347
2017-03-11T19:12,1.7666666666666666,5.303333333333334,6.166666666666668,1023.08,82.0,8.268586455102202,NW,314.30704223471844,4.8915727154656805
2017-03-11T22:12,1.8433333333333333,4.97,6.0,1023.26,80.0,8.268586455102202,NW,317.7328377398346,4.838756164125507
2017-03-12T01:11,1.4466666666666663,5.233333333333333,6.9833333333333325,1023.815,83.0,11.646981627296588,NNE,20.87661567731261,6.074501478158222
2017-03-12T04:11,1.615,5.363333333333333,6.7333333333333325,1020.6,70.0,18.314915891195422,NNE,25.455773877783667,7.104037723690977
2017-03-12T07:12,1.4483333333333333,5.1066666666666665,6.7333333333333325,1020.6,71.0,16.754652827487472,NNE,26.05252261677693,7.311714773690977
2017-03-12T10:13,1.775,5.576666666666667,6.906666666666666,1023.815,78.0,16.754652827487472,NE,34.58072530024412,7.321103278158223
2017-03-12T13:14,1.8083333333333331,5.68,6.713333333333334,1023.815,78.0,11.03368826055834,NE,37.33586635354009,6.845528561491556
2017-03-12T16:14,1.6366666666666667,5.426666666666668,6.635000000000002,1023.11,74.0,11.820344189930804,NNE,31.06643405791788,6.534357582702352
2017-03-12T19:15,2.135,6.093333333333334,6.686666666666667,1023.11,71.0,11.820344189930804,NNE,31.238032364965008,6.55602424936902
2017-03-12T22:14,2.502,5.4366666666666665,6.3533333333333335,1023.725,72.0,11.820344189930804,NNE,30.734283260017023,6.504243316682572
2017-03-13T01:16,1.43,4.683333333333334,6.591666666666666,1025.28,84.0,17.43319016941064,NNE,30.21992097089688,5.203805805083644
2017-03-13T04:20,1.0616666666666668,4.993333333333333,5.933333333333334,1022.375,81.0,9.585582697049233,NE,40.134293413860284,4.883649781608738
2017-03-13T07:20,1.2283333333333333,4.993333333333333,5.933333333333334,1022.375,81.0,9.585582697049233,NNE,22.478421995973157,4.883649781608738
2017-03-13T10:21,1.4266666666666667,5.086666666666667,6.283333333333334,1026.78,86.0,8.660050306211723,NNE,23.581824199277627,4.498260738416978
2017-03-13T13:24,1.755,5.45,6.376666666666668,1026.78,84.0,8.940599399506882,NNE,20.987535857156825,4.089399038416978
2017-03-13T16:27,1.5316666666666665,5.56,6.246666666666667,1027.11,82.0,9.357539469498132,NNE,12.866083729229484,3.602794301633129
2017-03-13T19:29,1.711666666666667,5.56,6.239999999999998,1027.11,80.0,9.357539469498132,NNE,13.873090985468602,3.676127634966463
2017-03-13T22:30,2.0483333333333333,5.226666666666667,6.073333333333332,1027.595,79.0,9.357539469498132,NNE,13.320104397752578,3.6347028888173063
2017-03-14T01:30,1.4400000000000002,5.673333333333333,7.991666666666667,1027.885,82.0,12.507580728545294,NW,311.7992618359291,3.0546370069010313
2017-03-14T04:30,1.94,6.3599999999999985,7.561666666666666,1025.015,67.0,10.96844428537342,NW,305.11083779023494,3.5363326511864046
2017-03-14T07:31,1.94,6.3599999999999985,7.561666666666666,1025.015,67.0,10.96844428537342,NW,304.7219093474108,3.702999317853072
2017-03-14T10:30,2.5716666666666668,6.53,8.156666666666666,1028.885,75.0,11.215128648691639,W,280.83869408006467,3.856616990234365
2017-03-14T13:30,2.436666666666667,6.3133333333333335,8.07,1028.385,73.0,10.90288962459238,WNW,281.66280743135036,3.750473123567698
2017-03-14T16:34,2.265,6.646666666666667,7.836666666666666,1028.345,68.0,11.6855066412153,W,271.56008270810156,4.112182523367534
2017-03-14T19:34,2.431666666666666,7.0633333333333335,8.613333333333333,1028.345,65.0,11.676186073331742,W,276.83118788777284,4.0588491900342
2017-03-14T22:36,2.418333333333333,5.0633333333333335,7.613333333333332,1027.825,66.0,11.676186073331742,W,263.44302848721816,4.139627445025053
2017-03-15T01:36,2.438333333333333,7.1099999999999985,9.186666666666667,1024.925,76.0,17.16351507197964,W,263.75655416739863,8.13374314268406
2017-03-15T04:36,2.775,8.08,9.255,1021.425,78.0,11.957977909011374,W,278.7085480891436,10.910040942684057
2017-03-15T07:36,2.775,7.746666666666667,8.921666666666667,1021.425,79.0,11.957977909011374,W,278.075077573759,10.743374276017391
2017-03-15T10:37,3.0316666666666663,8.036666666666667,9.421666666666667,1021.425,80.0,11.067242304939155,W,278.9217941118077,11.100179992684057
2017-03-15T13:38,3.331666666666667,8.106666666666667,9.528333333333334,1020.925,79.0,10.400821701264617,W,278.566249935232,10.807148842684057
2017-03-15T16:38,3.62,8.44,9.145,1020.895,74.0,10.742886542591267,W,277.8913044110561,9.897041087139106
2017-03-15T19:38,3.6216666666666666,8.44,9.703333333333333,1020.895,71.0,11.013183011214506,W,277.7183191599872,9.837041087139108
2017-03-15T22:39,3.0766666666666667,6.44,8.87,1021.255,70.0,11.013183011214506,W,276.5989036117,9.636131068315702
2017-03-16T01:38,1.5916666666666668,6.513333333333333,8.371666666666666,1019.915,77.0,16.496162411516742,WNW,290.45557875398924,10.99841333984994
2017-03-16T04:41,1.7519999999999998,5.653333333333332,7.663333333333334,1018.915,78.0,11.051708025133221,WNW,294.82440961488726,10.970777073183275
2017-03-16T07:41,1.7519999999999998,5.986666666666667,7.830000000000001,1018.915,78.0,11.051708025133221,WNW,294.4923364845505,10.970777073183275
2017-03-16T10:42,2.1740000000000004,6.88,8.081666666666667,1018.915,77.0,10.053475204803943,WNW,294.32485466049616,10.738633956516606
2017-03-16T13:43,2.374,6.653333333333332,7.915,1018.915,76.0,10.803159548238288,WNW,293.8213718418351,10.652884973183275
2017-03-16T16:46,1.9340000000000002,6.996666666666667,7.915,1019.0,70.0,12.623777141493676,WNW,290.0254436241437,8.628791124276889
2017-03-16T19:51,2.222,7.330000000000001,8.19,1019.0,66.0,12.623777141493676,WNW,293.0613307153372,8.51879112427689
2017-03-16T22:53,2.22,5.4766666666666675,7.19,1019.8,68.0,12.623777141493676,WNW,286.95470670956445,7.957485813955832
2017-03-17T01:54,0.7200000000000001,7.2733333333333325,10.923333333333332,1016.26,78.0,19.040056072536387,SW,229.04776140591798,8.925376465881916
2017-03-17T04:55,0.49,7.329999999999999,11.098333333333334,1012.76,75.0,10.339927324425355,SSW,199.70409597161571,10.241863299215249
2017-03-17T07:55,0.49,7.39,11.098333333333334,1012.76,75.0,10.24796438797423,SSW,199.52948442776662,10.36489444921525
2017-03-17T10:56,1.96,9.26,11.733333333333334,1012.76,74.0,10.829257138312256,SSW,199.52948442776662,10.39361709921525
2017-03-17T13:55,2.3816666666666664,9.323333333333332,11.58,1012.76,72.0,10.741333114610674,SSW,201.4493592551573,9.98603274921525
2017-03-17T16:56,2.16,9.323333333333332,10.968333333333335,1008.665,67.0,11.709118746520321,SW,220.5596050631036,8.741487947798191
2017-03-17T19:56,2.658333333333333,9.656666666666666,11.07,1008.665,65.0,11.460570269625387,SW,218.23249983854728,8.676487947798192
2017-03-17T22:55,2.5766666666666667,7.656666666666666,10.07,1008.885,72.0,11.460570269625387,SW,230.17600335266465,8.488005352819533
2017-03-18T01:55,1.8633333333333333,6.86,7.385000000000002,1006.215,81.0,18.310566292849764,SW,232.18441409777316,10.242539009597284
2017-03-18T04:56,1.721666666666667,5.08,6.535,999.215,87.0,5.1160597112860895,SW,223.8786644325832,10.615646159597286
2017-03-18T07:56,1.721666666666667,5.176666666666667,6.701666666666667,999.215,87.0,4.78704366499642,SW,222.0068977643784,10.905343976263952
2017-03-18T10:59,1.8266666666666669,5.616666666666667,6.81,999.715,87.0,5.2592857710967955,SW,222.0068977643784,10.849420726263952
2017-03-18T13:59,2.3600000000000003,5.636666666666668,6.43,999.715,85.0,4.744169052732045,SW,225.9691102970333,10.025738859597283
2017-03-18T17:01,2.39,5.303333333333334,6.3933333333333335,995.705,85.0,5.306820667302952,WSW,237.0182080090809,11.274151935228927
2017-03-18T20:01,2.658333333333333,5.636666666666668,6.406666666666666,995.705,85.0,4.912249960232243,SW,230.94185335491642,11.057485268562262
2017-03-18T23:09,2.6950000000000003,4.97,5.9433333333333325,995.82,84.0,4.912249960232243,WSW,244.13959477411305,11.53386984927755
2017-03-19T02:10,1.075,4.286666666666666,6.093333333333334,1000.385,85.0,4.965377197168536,W,280.9215701617834,13.583107037432065
2017-03-19T05:12,1.1483333333333332,4.226666666666667,6.078333333333332,1003.385,82.0,12.261207050823193,WNW,292.00280712249213,13.46480710409873
2017-03-19T08:12,0.9816666666666666,4.223333333333334,5.911666666666666,1003.385,82.0,10.64160303825658,WNW,293.1628991081842,14.13257685409873
2017-03-19T11:15,1.1383333333333334,4.13,5.686666666666667,1003.385,81.0,12.262760478803784,WNW,292.4943044945793,13.173488970765398
2017-03-19T14:15,1.3733333333333333,4.8566666666666665,6.053333333333334,1003.385,80.0,11.236255269227707,WNW,291.994563012998,13.485556087432064
2017-03-19T17:15,1.7233333333333334,4.8566666666666665,5.9783333333333335,1005.345,80.0,10.643156466237174,WNW,282.33760868353914,10.761037916975528
2017-03-19T20:16,1.656666666666667,4.8566666666666665,5.830000000000001,1005.345,78.0,10.643156466237174,WNW,285.1366060132314,10.609371250308863
2017-03-19T23:21,1.5366666666666668,3.856666666666667,5.33,1005.515,79.0,10.643156466237174,W,263.219885504272,10.102953728635436
2017-03-20T02:21,1.062,5.616666666666667,8.305,1005.49,88.0,10.643156466237174,SW,218.13663195054173,6.418828751833294
2017-03-20T05:22,1.4416666666666669,6.626666666666666,8.305,1005.99,92.0,7.460803905193669,SW,233.9703805823316,5.5505732351666275
2017-03-20T08:22,1.6083333333333334,6.793333333333332,8.305,1005.99,92.0,8.00854261115088,SW,234.0905693152568,5.539388585166627
2017-03-20T11:28,1.63,6.706666666666668,8.235,1006.49,93.0,5.0467768233516255,SW,231.20207206617386,5.231926585166627
2017-03-20T14:29,3.4633333333333334,6.63,8.761666666666667,1006.49,92.0,5.278858963652271,SW,227.94784897901403,4.9582447184999605
2017-03-20T17:28,3.25,7.9766666666666675,8.798333333333334,1006.945,92.0,4.347423546488507,SW,216.29792425425973,5.2199140484755695
2017-03-20T20:29,3.572,8.16,8.945,1006.945,90.0,5.248411775232642,SW,217.00664100397893,5.194914048475568
2017-03-20T23:29,4.078,8.406666666666666,8.945,1006.94,89.0,5.248411775232642,SSW,210.872781078122,5.205270235012859
2017-03-21T02:36,6.791666666666668,9.85,11.245,1006.635,92.0,6.0872628847530414,SW,232.2877385938928,7.071391288063045
2017-03-21T05:37,6.958333333333332,10.853333333333332,11.998333333333333,1007.635,89.0,8.013202895092657,WSW,240.00332240711697,8.306953054729712
2017-03-21T08:39,7.125,11.226666666666668,11.998333333333333,1007.635,89.0,8.709760001590709,WSW,240.00332240711697,8.585466221396379
2017-03-21T11:40,7.25,11.336666666666664,12.238333333333335,1007.635,89.0,8.19495396882208,WSW,238.67048007540558,7.760193688063045
2017-03-21T14:43,7.416666666666668,11.75,12.405,1007.635,87.0,8.165128151594686,WSW,241.03386351180734,7.608439888063044
2017-03-21T17:45,6.871666666666667,11.766666666666666,12.705,1009.14,86.0,7.9147155611230415,SW,232.151940795262,6.522969446811953
2017-03-21T20:48,6.901666666666666,11.853333333333332,12.903333333333334,1009.14,85.0,7.973745824385588,WSW,236.41796901822963,6.292969446811953
2017-03-21T23:49,6.9750000000000005,10.75,12.236666666666665,1010.045,84.0,7.973745824385588,SW,229.4754553406585,6.107593707794481
2017-03-22T02:50,4.7316666666666665,8.643333333333333,9.88,1013.89,83.0,8.147729758212039,NW,323.90346875332835,5.88332563334924
2017-03-22T05:49,4.065,7.183333333333334,9.12,1018.39,82.0,10.984910621967707,NNE,19.141505252637238,5.483303366682574
2017-03-22T08:50,4.065,7.446666666666666,9.286666666666667,1018.89,82.0,10.953531376759724,NNE,18.75428365448806,5.501944450015908
2017-03-22T11:52,3.841666666666667,7.406666666666666,9.205,1018.89,81.0,11.090854410244171,NNE,18.535315140014404,5.217775000015907
2017-03-22T14:54,3.755,8.046666666666667,9.281666666666666,1018.89,81.0,11.026231806251493,NNE,15.718554774755633,5.03992368334924
2017-03-22T17:54,3.736666666666667,8.046666666666667,9.205,1019.38,80.0,11.026231806251493,NNE,29.872055534158736,4.603028484643019
2017-03-22T20:54,3.7116666666666656,8.046666666666667,9.205,1019.38,78.0,11.072834645669293,NNE,33.737452141946996,4.7180284846430185
2017-03-22T23:57,3.5883333333333334,6.713333333333334,8.538333333333334,1020.62,78.0,11.072834645669293,NE,45.13454174963636,4.662105077341659
2017-03-23T02:59,2.535,7.11,9.53,1021.46,73.0,11.215750019883876,E,86.15852900346798,6.657904939480102
2017-03-23T06:01,3.2616666666666667,7.653333333333332,9.784999999999998,1023.96,66.0,13.213147717330788,E,91.16660272153436,8.88711335614677
2017-03-23T09:02,3.2616666666666667,7.75,9.784999999999998,1023.96,67.0,12.746187266364428,E,90.83326187346813,9.221549772813436
2017-03-23T12:02,3.693333333333333,7.843333333333334,9.751666666666667,1023.96,66.0,13.979609082955538,E,89.66704281869903,8.846764822813435
2017-03-23T15:05,4.573333333333333,9.243333333333334,9.67,1023.96,64.0,14.71158434741112,E,89.1650499181064,8.77592870614677
2017-03-23T18:09,4.741666666666666,8.576666666666666,9.771666666666668,1022.82,64.0,14.71158434741112,E,85.09366169411135,7.482984500308862
2017-03-23T21:12,4.73,8.576666666666666,9.981666666666667,1022.82,63.0,14.71158434741112,E,86.15215587835655,7.622984500308862
2017-03-24T00:18,2.3783333333333334,8.016666666666667,10.698333333333332,1026.33,75.0,14.92533603754076,NNE,30.327027338911694,7.3191618230136015
2017-03-24T03:21,3.244,8.043333333333333,10.483333333333333,1026.33,73.0,10.883937803229141,NE,40.543720228791216,7.003894856346935
2017-03-24T06:23,2.203333333333333,8.023333333333332,10.805,1026.33,73.0,10.883005746440782,NNE,15.874724510909905,7.6817461730136
2017-03-24T09:27,2.203333333333333,8.106666666666667,10.805,1026.33,73.0,11.221031675017896,N,10.975799924973616,7.715300123013601
2017-03-24T12:28,2.2516666666666665,8.209999999999999,10.745,1026.33,72.0,11.55812554680665,N,3.506122646960832,7.295428039680267
2017-03-24T15:33,3.3519999999999994,10.696666666666667,11.513333333333335,1026.33,69.0,13.48996858347252,NNE,15.816408112250686,7.2357765730136006
2017-03-24T18:35,2.6983333333333333,9.363333333333333,10.695,1028.19,62.0,13.48996858347252,NNW,329.04243472623915,6.407621332948911
2017-03-24T21:37,2.65,9.363333333333333,11.011666666666665,1028.19,60.0,13.48996858347252,NNW,328.0462725220689,6.180954666282243
2017-03-25T00:38,0.6749999999999999,6.34,9.908333333333333,1024.295,66.0,15.868577507357035,WNW,282.1065549228074,7.992020204806598
2017-03-25T03:38,0.6466666666666666,5.986666666666667,9.361666666666666,1024.295,65.0,11.011008212041675,WNW,283.90337655026946,7.751137738139929
2017-03-25T06:40,0.9475,6.05,8.831666666666667,1024.295,65.0,11.017843295156288,W,280.8661378844931,9.269778821473263
2017-03-25T09:41,0.9475,5.963333333333334,8.831666666666667,1024.295,66.0,11.081533842360614,W,280.8661378844931,9.314517421473264
2017-03-25T12:41,1.5219999999999998,7.723333333333334,9.355,1024.295,66.0,10.624515330470054,WNW,281.50086730141527,8.874076188139929
2017-03-25T15:41,2.268333333333333,8.39,9.521666666666668,1024.795,64.0,11.08650481189851,W,281.033075673382,8.21749108813993
2017-03-25T18:42,1.5883333333333336,7.723333333333334,8.676666666666668,1022.12,60.0,11.08650481189851,WNW,298.9521251814886,8.80558661029057
2017-03-25T21:42,1.606666666666667,7.723333333333334,8.858333333333333,1022.12,58.0,11.185924202656484,WNW,297.51556492559223,8.793919943623903
2017-03-26T00:44,1.3549999999999998,5.7666666666666675,9.268333333333333,1025.4450000000004,68.0,16.593096317505765,NNW,328.8855757388992,6.318247735983193
2017-03-26T03:43,1.4516666666666669,5.416666666666668,9.796666666666667,1026.4450000000004,70.0,14.716244631352902,NNW,342.9121062727536,4.910972952649859
2017-03-26T06:46,1.81,5.8,9.848333333333334,1026.4450000000004,70.0,14.574261313926671,NNW,339.35384256655016,4.918429385983191
2017-03-26T09:46,1.972,5.823333333333332,9.848333333333334,1026.4450000000004,72.0,11.910443012805214,NNW,337.17507085103927,4.940798685983191
